,ID,Title,Weight,Weight_Units,Product_Units,Description,Category,URL,Imagefile,Initial_Price,Latest_Price,Initial_Stock,Stock_Now,Condition,Dates_Available,Material,Dimensions,Technical,Collection,Last_Up_On,Price_Change,Quantity_Change,Date,Country,Store,Language,Sold,Sold_After,material,dim,quantity_n,material_emb,Belgium_Raw,Belgium_Code,first_level,second_level,third_level,quantity_score,Length,Width,Height,SoldAfterDays
763,999DOP732,Varnished wooden door with frosted panel x cm – Left,15.0,kg,pc,"
Varnished wooden door with frosted glass panel (ca. 1950).Dimensions :Height: 203 cm Width: 74 cmThickness : 4 cmLeftGood used condition. There are small scratches and imperfections. A bit dusty, needs to be cleaned. Hinges, handles and lock case are included in the price. Keys are missing.Location in door pavilion: B5
",Doors,https://rotordc.com/shop/product/999dop732-varnished-wooden-door-with-frosted-panel-h-203-x-w-74-cm-left-58823?page=6&category=32,"['58823_39cbbd8.png', '7618_305ed25.png', '7619_305ed25.png', '7620_305ed25.png', '7621_305ed25.png']",89.0,89.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.5445399284362793, 'start': 1, 'end': 17, 'answer': 'Varnished wooden'}","{'score': 0.5677655339241028, 'start': 69, 'end': 107, 'answer': ' :Height: 203 cm\xa0Width: 74 cmThickness'}","{'score': 0.00199337606318295, 'start': 217, 'end': 274, 'answer': ' Hinges, handles and lock case are included in the price.'}",Insulating glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.00199337606318295,,,,59.0
764,999DOP730M1,White painted door in wood with glass panel – Left/Right,20.0,kg,pc,"
White painted door in five variations.Model 1Dimensions :Height : 203Width : 81 cmThickness : 3.7 cmRightGood used condition. May have some scratches and imperfections. A bit dusty, needs to be cleaned. Lock case and hinges edges are damaged.Hinges are missing. Handles, lock case and key are included in the price. Frosted glass panel.Model 2Dimensions :Height : 203Width : 81 cmThickness : 4 cmLeftGood used condition. May have some scratches and imperfections. A bit dusty, needs to be cleaned. Paint is cracked especially on the edges. Hinges and key are missing. Handles, lock case are included in the price. Frosted glass panel.Model 3Dimensions :Height : 203Width : 82 cmThickness : 3.5 cmLeftGood used condition. May have some scratches and imperfections. A bit dusty, needs to be cleaned.Hinges are missing. Handles, lock case and key are included in the price. Frosted glass panel covered by a white opaque plastic film.Model 4Location in door pavilion: D2Dimensions :Height : 201Width : 82.5 cmThickness : 3.5 cmLeftGood used condition. May have some scratches and imperfections. A bit dusty, needs to be cleaned. Paint is crackedHinges and key are missing. Handles, lock case are included in the price. Clear glass panel.Model 5Dimensions :Height : 204Width : 81.5 cmThickness : 3.7 cmLeftGood used condition. May have some scratches and imperfections. A bit dusty, needs to be cleaned.Hinges are missing. Handles, lock case and key are included in the price. Frosted glass panel.
",Doors,https://rotordc.com/shop/product/white-painted-door-in-wood-with-glass-panel-left-right-58788?page=6&category=32,"['58788_2756573.png', '7456_b644777.png', '7457_b644777.png', '7458_b644777.png']",79.0,79.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.001365684438496828, 'start': 917, 'end': 936, 'answer': ' plastic film.Model'}","{'score': 1.17934507670725e-06, 'start': 977, 'end': 996, 'answer': ' :Height : 201Width'}","{'score': 5.796893631782041e-08, 'start': 1390, 'end': 1418, 'answer': ' cleaned.Hinges are missing.'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,5.796893631782041e-08,,,,59.0
765,182DOP001M1,Varnished wooden door . x cm – Left,15.0,kg,pc,"
Location:C3 Varnished wooden door  ca. 1950.Model 1Dimensions :Height : 198.4Width : 58 cmThickness : 5 cmLeftGood used condition. May have some scratches and imperfections. A bit dusty, needs to be cleaned. Hinges and door stop are missing. Handles, lock case and key are included in the price.Model 2Dimensions :Height : 198.4Width : 58 cmThickness : 5 cmLeftGood used condition. There are small imperfections and some scratches especially on the handles. A bit dusty, needs to be cleaned. Hinges are missing. Handles, lock case, key and door stop are included in the price.
",Doors,https://rotordc.com/shop/product/varnished-wooden-door-h-198-4-x-w-58-cm-left-58628?page=6&category=32,"['58628_4deefeb.png', '5929_5d33146.png', '5930_5d33146.png', '5931_5d33146.png', '5932_5d33146.png', '5933_5d33146.png', '5934_5d33146.png']",49.01,49.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.0006959225866012275, 'start': 22, 'end': 29, 'answer': ' wooden'}","{'score': 0.014070020988583565, 'start': 62, 'end': 83, 'answer': ' :Height : 198.4Width'}","{'score': 2.3694251467532013e-06, 'start': 289, 'end': 313, 'answer': ' price.Model 2Dimensions'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates","Floor plates, gratings and edgings",2.3694251467532013e-06,,,,59.0
766,182DOP002M2,Varnished wooden door . x . cm – Right/Left,15.0,kg,pc,"
Location:C3 Varnished wooden door ca. 1950Model 1Dimensions :Height : 198.2Width : 78.2 cmThickness : 5 cmRightGood used condition. May have some scratches and imperfections. A bit dusty, needs to be cleaned. Hinges and key are missing. Handles, lock case and door stop are included in the price.Model 2Dimensions :Height : 198.2Width : 78.2 cmThickness : 5 cmRightGood used condition. There are small imperfections and some scratches especially on the handles. A bit dusty, needs to be cleaned. Hinges and door stop are missing. Handles, lock case and key are included in the price.Model 3Dimensions :Height : 198.2Width : 78.2 cmThickness : 5 cmLeftGood used condition. There are small imperfections and some scratches especially on the handles. A bit dusty, needs to be cleaned. Hinges are missing. Handles, lock case, key and door stop are included in the price.
",Doors,https://rotordc.com/shop/product/varnished-wooden-door-h-198-2-x-w-78-2-cm-right-left-58621?page=6&category=32,"['58621_7c1d907.png', '5912_56eab69.png', '5913_56eab69.png', '5914_56eab69.png', '5915_56eab69.png']",49.0,49.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.0011890920577570796, 'start': 12, 'end': 34, 'answer': '\xa0Varnished wooden door'}","{'score': 0.00016480674094054848, 'start': 60, 'end': 81, 'answer': ' :Height : 198.2Width'}","{'score': 2.988082314914209e-06, 'start': 1, 'end': 12, 'answer': 'Location:C3'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,2.988082314914209e-06,,,,59.0
767,182DOP003M1,Varnished wooden door . x . cm – Right/Left,14.0,kg,pc,"
Location:C3 Varnished wooden door 'Art Deco' (ca. 1930).Model 1Dimensions :Height : 198.2 cmWidth : 71.8 cmThickness : 5 cmRightGood used condition. May have some scratches and imperfections. A bit dusty, needs to be cleaned. Hinges are missing. Handles, lock case, key and door stop are included in the price.Model 2Dimensions :Height : 198.2 cmWidth : 71.8 cmThickness : 5 cmLeftGood used condition. There are small imperfections and some scratches especially on the handles. A bit dusty, needs to be cleaned. Hinges and door stop are missing. Handles, lock case and key are included in the price.
",Doors,https://rotordc.com/shop/product/varnished-wooden-door-h-198-2-x-w-71-8-cm-right-left-58617?page=6&category=32,"['58617_b312ae6.png', '5904_d5263f6.png', '5905_d5263f6.png', '5906_d5263f6.png']",79.0,79.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.008129285648465157, 'start': 12, 'end': 34, 'answer': '\xa0Varnished wooden door'}","{'score': 0.0006371626514010131, 'start': 74, 'end': 98, 'answer': ' :Height : 198.2 cmWidth'}","{'score': 1.4085206885283696e-06, 'start': 1, 'end': 12, 'answer': 'Location:C3'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,1.4085206885283696e-06,,,,59.0
768,939DOP004BL,Double wooden door with large glass panels ca . x x cm,44.0,kg,pc,"
Location in the door pavilion: D4Double wooden door with large glass panels from a private flat (ca. 1970).A - quality: Two glass panels are included in the price.B - quality: One of two glass panels is missing.Dimensions: H 198 cm x (2x 73 cm) (may slightly vary from a double door to another (+/- 1 cm))Thickness: 6,5 cmVery good used condition. May have a few scratches and very small chips. Wood colour can slightly vary from darker to lighter.Hinges and lock case are not included in the price. Handles included. 
",Doors,https://rotordc.com/shop/product/double-wooden-door-with-large-glass-panels-ca-1970-h-198-x-2x-73-cm-58559?page=7&category=32,"['58559_fc81e57.png', '6198_7ea4233.png']",68.99,68.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.5392749905586243, 'start': 40, 'end': 47, 'answer': ' wooden'}","{'score': 0.5672138929367065, 'start': 223, 'end': 245, 'answer': ' H 198 cm x (2x 73 cm)'}","{'score': 0.004319930914789438, 'start': 120, 'end': 137, 'answer': ' Two glass panels'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.004319930914789438,,,,
769,999DOP57902,Painted wooden door cm x cm - Left,27.0,kg,pc,"
Location in door pavilion: D3Painted wooden door.Dimensions: H 221 cm x 80 cmThickness: 5,8 cmLeftTwo handle models.Very good used condition. May have a few scratches and very small chips. A bit dusty, needs to be cleaned.Original handles, lock set and key are included in the price.
",Doors,https://rotordc.com/shop/product/painted-wooden-door-h-221-cm-x-80-cm-left-58543?page=7&category=32,"['58543_d7be095.png', '6128_7ea4233.png', '6129_7ea4233.png', '6130_7ea4233.png', '6131_7ea4233.png']",89.0,89.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.38806870579719543, 'start': 37, 'end': 44, 'answer': ' wooden'}","{'score': 0.7789765000343323, 'start': 61, 'end': 88, 'answer': ' H 221 cm x 80 cmThickness:'}","{'score': 0.13534881174564362, 'start': 214, 'end': 257, 'answer': ' cleaned.Original handles, lock set and key'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.13534881174564362,,,,
770,999DOP534A,Painted wooden door cm x cm - Left,26.0,kg,pc,"
Painted wooden door.Approximate dimensions: 224 cm x 85 cmThickness : 3,5 cmLeftGood used condition. May have a few traces of scratches and very small chips.Lock set and holes for hinges are included in the price. Handles, hinges and key are missing.A quality: white paint on two sides. Location in door pavilion: D2B quality: white paint on one side only. Location in door pavilion: D5
",Doors,https://rotordc.com/shop/product/painted-wooden-door-h-224-cm-x-85-cm-left-58541?page=7&category=32,"['58541_102d062.png', '6118_7ea4233.png', '6119_7ea4233.png']",59.0,59.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.14689429104328156, 'start': 1, 'end': 15, 'answer': 'Painted wooden'}","{'score': 0.9607391357421875, 'start': 44, 'end': 68, 'answer': ' 224 cm x 85 cmThickness'}","{'score': 0.004068043548613787, 'start': 261, 'end': 318, 'answer': ' white paint on two sides.\xa0Location in door pavilion: D2B'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.004068043548613787,,,,
771,999DOP684A,Wooden door . x cm – Right,25.0,kg,pc,"
Location:D2 Wooden door (H. 201.5 x W. 81 cm)Dimensions :Height : 202 cmWidth : 69.5 / 60.5 cmThickness : 3.5 cmRight A-quality : Good used condition. May have a few scratches and small imperfections. A bit dusty, needs to be cleaned. Hinges are missing. Handles, lock case and key are included in the price.   B-quality : Good used condition. There are few scratches and small imperfections. The back is painted white. A bit dusty, needs to be cleaned. Hinges are missing. Handles and key are included in the price. 
",Doors,https://rotordc.com/shop/product/wooden-door-h-201-5-x-w-81-cm-right-58534?page=7&category=32,"['58534_06cc4fa.png', '6085_7ea4233.png', '6086_7ea4233.png', '6087_7ea4233.png', '6088_7ea4233.png']",79.0,79.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.034706879407167435, 'start': 12, 'end': 19, 'answer': '\xa0Wooden'}","{'score': 0.14890038967132568, 'start': 56, 'end': 104, 'answer': ' :Height : 202 cmWidth : 69.5 / 60.5 cmThickness'}","{'score': 0.00014787974942009896, 'start': 255, 'end': 274, 'answer': ' Handles, lock case'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,0.00014787974942009896,,,,59.0
773,999DOP677B,Wooden door with glass panels cm,20.0,kg,pc,"
Wooden door with glass panels (H. 202 cm).Dimensions :Height : 202 cmWidth : 69.5 / 60.5 cmThickness : 3.5 cmRight/Left A-quality : Good used condition. Left door. May have a few scratches and small imperfections. The wood varnish is chipped. Panels are all intact. A bit dusty, needs to be cleaned. Hinges are missing. Handles, lock case and key are included in the price. The lock case works but is covered by a wooden plate at the back. B-quality : Good used condition. Right door. The width is around 60.5 cm instead of 69.5 cm. May have a few scratches and small imperfections. The wood varnish is chipped. Panels are all intact. A bit dusty, needs to be cleaned. Hinges are missing. Handles and key are included in the price. The lock case doesn't work and is covered by a wooden plate at the back.
",Doors,https://rotordc.com/shop/product/wooden-door-with-glass-panels-h-202-cm-58530?page=7&category=32,"['58530_45519b3.png', '6062_7ea4233.png', '6063_7ea4233.png', '6064_7ea4233.png', '6065_7ea4233.png', '6066_7ea4233.png']",89.0,89.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.3215106427669525, 'start': 1, 'end': 7, 'answer': 'Wooden'}","{'score': 0.047466255724430084, 'start': 67, 'end': 101, 'answer': ' cmWidth : 69.5 / 60.5 cmThickness'}","{'score': 0.0010996683267876506, 'start': 84, 'end': 101, 'answer': ' 60.5 cmThickness'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.0010996683267876506,,,,59.0
774,947DOP001A,"Door in solid oak , cm x , cm - Left",27.0,kg,pc,"
Door in solid wood. Dimensions: H 219,3 cm x 87,5 cm Thickness: 4 cm Left Handles, lock case and key are missing. A Quality: Very good used condition. May have a few scratches and very small chips. A bit dusty, needs to be cleaned.B Quality: A bit more damaged and dirty, with bigger scratches and chips than A-Quality.Location in door pavilion: B4
",Doors,https://rotordc.com/shop/product/door-in-solid-oak-h-219-3-cm-x-87-5-cm-left-58406?page=7&category=32,"['58406_5646814.png', '6384_7ea4233.png', '6385_7ea4233.png', '6386_7ea4233.png']",159.0,159.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.6787847876548767, 'start': 8, 'end': 20, 'answer': ' solid wood.'}","{'score': 0.7080783843994141, 'start': 32, 'end': 53, 'answer': ' H 219,3 cm x 87,5 cm'}","{'score': 9.90464395727031e-05, 'start': 309, 'end': 328, 'answer': ' A-Quality.Location'}",Oak,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,9.90464395727031e-05,,,,
775,947DOP00202,Door in solid oak with small yellow frosted glass panels,33.0,kg,pc,"
Door in solid wood with small frosted glass panels.

Variable sizes and states: 

Model 1 Dimensions: H 219,5 cm x 82,3 cm ; Thickness: 4 cm Right door.
Hinges are included in the price. Handles, lock case and key are missing. A-Quality. Very good used condition. May have a few scratches and very small chips. Needs to be cleaned.  
Model 2 
Dimensions: H 220,8 cm x 84,5 cm ; Thickness: 4 cm Right door.
Hinges and lock case are included in the price. Handles and key are missing. B-Quality: One small frosted glass panel is broken. Quite dusty, needs to be cleaned. Location in door pavilion: B4 
Model 3 Dimensions: H 213,2 cm x 82,5 cm ; Thickness: 4 cm Left door.
Hinges, handles and lock case are included in the price. Key is missing.
B-Quality: Two small frosted glass panels are broken. Quite dusty, needs to be cleaned.
",Doors,https://rotordc.com/shop/product/door-in-solid-oak-with-6-small-yellow-frosted-glass-panels-58384?page=7&category=32,"['58384_7388e63.png', '6370_7ea4233.png', '6371_7ea4233.png', '6372_7ea4233.png', '6373_7ea4233.png', '6374_7ea4233.png', '6375_7ea4233.png']",99.0,99.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.7832730412483215, 'start': 8, 'end': 19, 'answer': ' solid wood'}","{'score': 0.08104749768972397, 'start': 102, 'end': 123, 'answer': ' H 219,5 cm x 82,3 cm'}","{'score': 0.0002070591872325167, 'start': 754, 'end': 758, 'answer': ' Two'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.0002070591872325167,,,,
778,999DOP692LH,"Door in oak x , cm",20.0,kg,pc,"
Wooden door in oak.Dimensions :Heigh : 199 cmWidth : 78,5 cmThickness : 4,2 cmLeft/RightGood used condition. May have a few scratches and small imperfections. A bit dusty, needs to be cleaned.Hinges and key are missing. Lock case is included in the price. Handles are optional.Location in door pavilion: B5
",Doors,https://rotordc.com/shop/product/door-in-oak-h-199-x-78-5-cm-56007?page=7&category=32,"['56007_c8a2001.png', '5522_5ea6be8.png', '5523_5ea6be8.png', '5524_5ea6be8.png', '5525_5ea6be8.png', '5526_5ea6be8.png']",89.0,89.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.944961428642273, 'start': 15, 'end': 30, 'answer': ' oak.Dimensions'}","{'score': 0.4922981560230255, 'start': 30, 'end': 70, 'answer': ' :Heigh : 199 cmWidth : 78,5 cmThickness'}","{'score': 0.002340038539841771, 'start': 220, 'end': 230, 'answer': ' Lock case'}",Oak,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.002340038539841771,,,,59.0
779,999DOP691L,Door in wood with glass panels,20.0,kg,pc,"
Door in wood with glass panels.Right door :Height : 220 cmWidth : 81,5 cmThickness : 5,5 cmRightGood used condition. May have a few scratches and small imperfections. Panel are all intact. A bit dusty, needs to be cleaned.Hinges are included in the price. Handles, lock case and key are missing.Left door :Height : 21,5 cmWidth : 81,5 cmThickness : 5,5 cmLeftGood used condition. May have a few scratches and small imperfections. Panel are all intact. There is traces of plaster on the bottom. A bit dusty, needs to be cleaned.Hinges are included in the price. Handles, lock case and key are missing. 
",Doors,https://rotordc.com/shop/product/door-in-wood-with-glass-panels-56006?page=7&category=32,"['56006_143c2df.png', '5518_b45545a.png', '5519_b45545a.png', '5520_b45545a.png', '5521_b45545a.png']",79.0,79.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.7101452946662903, 'start': 8, 'end': 13, 'answer': ' wood'}","{'score': 0.0011418506037443876, 'start': 42, 'end': 64, 'answer': ' :Height : 220 cmWidth'}","{'score': 1.1218087820452638e-05, 'start': 42, 'end': 64, 'answer': ' :Height : 220 cmWidth'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,1.1218087820452638e-05,,,,
781,999DOP673,Double door in wood with textured glass panels . cm x cm + . cm – Left,35.0,kg,pc,"
Location in the door pavilion: D2Double door in wood with textured glass panels (H 202.5 cm x (W 81 cm + 77.5 cm)).

Dimensions :

Height : 202.5 cm
Width : 81/77.5 cm
Thickness : 4 cm
Left

Good used condition. May have some scratches, chipped paint and small imperfections. A bit dusty, needs to be cleaned.

Hinges, handles and lock case are included in the price. Key are missing.
",Doors,https://rotordc.com/shop/product/999dop673-double-door-in-wood-with-textured-glass-panels-h-202-5-cm-x-w-81-cm-77-5-cm-left-55733?page=8&category=32,"['55733_131a3d2.png', '7292_8673f21.png', '7293_8673f21.png', '7294_8673f21.png']",169.0,99.0,,,,,,,,,,70.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.781447172164917, 'start': 48, 'end': 53, 'answer': ' wood'}","{'score': 0.0393989160656929, 'start': 131, 'end': 168, 'answer': '\nHeight : 202.5 cm\nWidth : 81/77.5 cm'}","{'score': 0.0019962212536484003, 'start': 311, 'end': 368, 'answer': '\nHinges, handles and lock case are included in the price.'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.0019962212536484003,,,,
783,999DOP672,Wooden door with textured glass panels x cm – Right,20.0,kg,pc,"
Location in the door pavilion: D2Wooden door with cathedral glass panels (H. 201 x W. 78 cm).Dimensions :Height : 201 cmWidth : 78 cmThickness : 4 cmRightGood used condition. May have a few scratches and small imperfections. A bit dusty, needs to be cleaned.Hinges, handles, lock case are included in the price. Keys are missing.
",Doors,https://rotordc.com/shop/product/999dop672-wooden-door-with-textured-glass-panels-h-201-x-w-78-cm-right-55716?page=8&category=32,"['55716_34d3e4e.png', '7106_a25b5ba.png', '7107_a25b5ba.png']",79.0,39.0,,,,,,,,,,40.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.298024445772171, 'start': 31, 'end': 73, 'answer': ' D2Wooden door with cathedral glass panels'}","{'score': 0.10492289811372757, 'start': 104, 'end': 126, 'answer': ' :Height : 201 cmWidth'}","{'score': 0.05301482230424881, 'start': 250, 'end': 312, 'answer': ' cleaned.Hinges, handles, lock case are included in the price.'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.05301482230424881,,,,
784,999DOP646L,Wooden door . x cm - Left,20.0,kg,pc,"
Location in door pavilion: C2Painted wooden door.

Dimensions :

Height : 207.8 cm
Width : 71 cm
Thickness : 5.5 cm
Left

Good used condition. May have some scratches, chipped painting and small imperfections. A bit dusty, needs to be cleaned.

Lock case is included in the price. Hinges, handles and key are missing.
",Doors,https://rotordc.com/shop/product/999dop646l-wooden-door-h-207-8-x-w-71-cm-left-55712?page=8&category=32,['55712_cad07ad.png'],59.0,59.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.333066463470459, 'start': 37, 'end': 44, 'answer': ' wooden'}","{'score': 0.4092693328857422, 'start': 65, 'end': 97, 'answer': '\nHeight : 207.8 cm\nWidth : 71 cm'}","{'score': 0.030275283381342888, 'start': 245, 'end': 255, 'answer': '\nLock case'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.030275283381342888,,,,59.0
785,999DOP659,"Wooden door x , cm – Left",5.0,kg,pc,"
Location in door pavilion: D5Wooden door frame.Dimensions :Height : 220 cmWidth : 80.5 cmThickness : 5 cmLeftGood used condition. Glass panels are missing. May have a few scratches and small imperfections. A bit dusty, needs to be cleaned. Lock case is included in the price. Handles, hinges and key are missing.
",Doors,https://rotordc.com/shop/product/999dop659-wooden-door-h-220-x-w-80-5-cm-left-55709?page=8&category=32,"['55709_d91a1e7.png', '7091_9971a69.png', '7092_9971a69.png', '7093_9971a69.png']",49.01,49.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.8435164093971252, 'start': 27, 'end': 36, 'answer': ' D5Wooden'}","{'score': 0.17322902381420135, 'start': 58, 'end': 99, 'answer': ' :Height : 220 cmWidth : 80.5 cmThickness'}","{'score': 0.07251016795635223, 'start': 240, 'end': 250, 'answer': ' Lock case'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.07251016795635223,,,,59.0
791,999DOP662L,"Wooden door with glass panels , x cm",25.0,kg,pc,"
Wooden door with glass panels.Dimensions :Height : 219,5 cmWidth : 84 cmThickness : 5,5 cm2 types :Left : Good used condition. May have a few scratches and small imperfections. Glass panels are clear and all intact. A bit dusty, needs to be cleaned.Lock case, hinges, handles and key are missing.Location: B1Right :Good used condition. May have a few scratches and small imperfections. Glass panels are frosted and all intact. Painted in white on one side. A bit dusty, needs to be cleaned.Handles and key are missing. Hinges and lock case are included in the price.Location: B1
",Doors,https://rotordc.com/shop/product/wooden-door-with-glass-panels-h-219-5-x-w-84-cm-54519?page=8&category=32,"['54519_8a336b7.png', '7101_81ff991.png', '7103_a2e266e.png', '7104_a2e266e.png', '7105_a2e266e.png']",99.0,99.0,,,,,,,,,2022-10-28,0.0,,2022-10-28,BE,rotordc,fr,1,0.0,"{'score': 0.1820434182882309, 'start': 1, 'end': 7, 'answer': 'Wooden'}","{'score': 0.14629624783992767, 'start': 41, 'end': 82, 'answer': ' :Height : 219,5 cmWidth : 84 cmThickness'}","{'score': 0.0016994228353723884, 'start': 519, 'end': 576, 'answer': ' Hinges and lock case are included in the price.Location:'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.0016994228353723884,,,,0.0
792,999DOP532R,"Painted wooden door with frosted glass panels , x , cm",27.0,kg,pc,"
Painted wooden door with 6 frosted glass panels.

Approximate dimensions: H 223,5 x 82,5 cm
Thickness : 5,5 cm

Good used condition. May have a few traces of scratches and very small chips.
Lock set and holes for hinges are not included in the price. Handles, key and hinges are missing.Door location in pavilion: B1
",Doors,https://rotordc.com/shop/product/painted-wooden-door-with-frosted-glass-panels-h-223-5-x-82-5-cm-54512?page=8&category=32,"['54512_bec824e.png', '5178_ab47246.png', '5179_ab47246.png', '5180_ab47246.png', '5181_ab47246.png']",89.0,89.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.4165054261684418, 'start': 1, 'end': 15, 'answer': 'Painted wooden'}","{'score': 0.8432657122612, 'start': 74, 'end': 92, 'answer': ' H 223,5 x 82,5 cm'}","{'score': 0.010407512076199055, 'start': 25, 'end': 49, 'answer': ' 6 frosted glass panels.'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.010407512076199055,,,,
799,999DOP508,Wooden door cm x cm - Right,20.0,kg,pc,"
Wooden door.

Dimensions: 84 cm x 201 cm
Thickness : 4 cm
Right

Good used condition, traces of scratches.
Lock case and hinges are included in the price. Handles and key are missing.
",Doors,https://rotordc.com/shop/product/999dop508-wooden-door-h-201-cm-x-84-cm-right-36342?page=9&category=32,"['36342_7a53f7f.png', '2584_92eaeaf.png', '2585_92eaeaf.png']",79.0,79.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.3943060636520386, 'start': 1, 'end': 7, 'answer': 'Wooden'}","{'score': 0.8999243974685669, 'start': 26, 'end': 41, 'answer': ' 84 cm x 201 cm'}","{'score': 4.158350930083543e-05, 'start': 107, 'end': 117, 'answer': '\nLock case'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,4.158350930083543e-05,,,,
