,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n
3031,3031,"Fenster EgoKiefer dreifachverglast, neuwertig","used, cleaned & tested",['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Produkte-Nr. 2821

neuwertig, Fenster war nie verbaut.
Masse siehe Fotos",Plastic,110,,153,,,white,,18.11.2022,370.0,,,1970-01-01,370.0,2023-09-25 00:00:00.000,0.0,1.0,145.0,"Zürich, 8050",,useagain,91346,CH,de,2821_1_570x570.jpg,https://www.useagain.ch/de/fenster-egokiefer-dreifachverglast-neuwertig-91346,E03.01,window,,,,"{'score': 0.00047838519094511867, 'start': 54, 'end': 72, 'answer': '\nMasse siehe Fotos'}","{'score': 0.025450166314840317, 'start': 54, 'end': 72, 'answer': '\nMasse siehe Fotos'}","{'score': 0.8094383478164673, 'start': 12, 'end': 17, 'answer': ' 2821'}"
3032,3032,"Fenster EgoKiefer dreifachverglast, neuwertig","used, cleaned & tested",['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Produkte-Nr. 2822

neuwertig, Fenster war nie verbaut.
Masse s. Foto",Plastic,,,,,,white,,18.11.2022,200.0,,,1970-01-01,200.0,2023-09-25 00:00:00.000,0.0,1.0,145.0,"Zürich, 8050",,useagain,91348,CH,de,2822_1_570x570.jpg,https://www.useagain.ch/de/fenster-egokiefer-dreifachverglast-neuwertig-91348,E03.01,window,,,,"{'score': 0.00041132449405267835, 'start': 54, 'end': 60, 'answer': '\nMasse'}","{'score': 0.018352767452597618, 'start': 54, 'end': 68, 'answer': '\nMasse s. Foto'}","{'score': 0.7964943647384644, 'start': 12, 'end': 17, 'answer': ' 2822'}"
3033,3033,"Balkontür EgoKiefer dreifachverglast, neuwertig","used, cleaned & tested",['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Produkte-Nr. 2823

neuwertig, Fenster war nie verbaut.
Masse s. Foto",Plastic,1.640,,1.890,,,white,,18.11.2022,630.0,,,1970-01-01,630.0,2023-09-25 00:00:00.000,0.0,1.0,145.0,"Zürich, 8050",,useagain,91349,CH,de,2823_1_570x570.jpg,https://www.useagain.ch/de/balkontuer-egokiefer-dreifachverglast-neuwertig-91349,E03.01,balcony door,,,,"{'score': 0.001166013302281499, 'start': 54, 'end': 60, 'answer': '\nMasse'}","{'score': 0.027668843045830727, 'start': 54, 'end': 68, 'answer': '\nMasse s. Foto'}","{'score': 0.6486271023750305, 'start': 12, 'end': 17, 'answer': ' 2823'}"
3034,3034,Ausgussbecken / Trog,,['Sonstiges'],,,Gebäudetechnik & Sanitär,Sanitär,Waschküche & Trocknen,"Spüle für Waschküche, Werkstatt, etc.
Wandmontage
Material: Kunststoff
Farbe: weisslich
Ohne Montagematerial und Syphon
Mit Gebrauchsspuren",Plastic,,,,,,,,15.12.2022,50.0,,,1970-01-01,50.0,1970-01-01 00:00:00.000,0.0,1.0,1.0,"Brügg, 2555",,useagain,91527,CH,de,1_%28305%29_570x570.jpg,https://www.useagain.ch/de/ausgussbecken-trog-91527,,sink,,,,"{'score': 0.9459948539733887, 'start': 59, 'end': 70, 'answer': ' Kunststoff'}","{'score': 0.00225017755292356, 'start': 37, 'end': 49, 'answer': '\nWandmontage'}","{'score': 1.6584828699706122e-05, 'start': 87, 'end': 139, 'answer': '\nOhne Montagematerial und Syphon\nMit Gebrauchsspuren'}"
3035,3035,Herd mit Glaskeramik-Kochfeld und 4 Heiz-Zonen,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Hersteller: V-ZUG
Modell: Combair 4 / 610
Inbetriebnahme: 2011
Farbe: Schwarz
Montageart: Einbau/CH Norm
Funktionen: Ober-/Unterhitze, Grill, Grill-Umluft
Geräteschublade mit 2 Backblech, 1 Gitterrost
Anschluss: 400V, muss von einem Fachmann installiert werden 
Bedienungsanleitung nur als pdf

Keramik-Kochfeld mit Standardrahmen Chrom und 4 Heiz-Zonen
Modell: QuickLight GK 43.1 / 031
Inbetriebnahme: 2011
Farbe: Schwarz
Anschluss: 400V, muss von einem Fachmann installiert werden
Breite: 58,9 cm, Höhe: 4 cm, Tiefe: 51,8 cm
Hat Gebrauchsspuren
Bedienungsanleitung nur als Pdf",Glass-ceramics,,,,,,,,15.12.2022,350.0,,,1970-01-01,350.0,1970-01-01 00:00:00.000,0.0,1.0,0.0,"Brügg, 2555",,useagain,91532,CH,de,_dsc9723_570x570.jpg,https://www.useagain.ch/de/herd-mit-glaskeramik-kochfeld-und-4-heiz-zonen-91532,H03.05,stove,,,,"{'score': 0.00760666374117136, 'start': 330, 'end': 336, 'answer': ' Chrom'}","{'score': 0.046328626573085785, 'start': 490, 'end': 526, 'answer': ' 58,9 cm, Höhe: 4 cm, Tiefe: 51,8 cm'}","{'score': 0.00013834849232807755, 'start': 174, 'end': 187, 'answer': ' 2 Backblech,'}"
3036,3036,"Essttisch, Saaltisch, Arbeitstisch",used & cleaned,"['G05.01', 'J01.01', 'J01.02']",Furniture,,Ausbau,Möbel & Einrichtungen,Möbel,"3   solcher Tische vom Schwedischen Hersteller: LAMMHULTS
mit z. T stärkeren Gebrauchsspuren im Fournier, ( die beiden Füsse können für Lagerung oder Trsp mit je 2 Schrauben entfernt werden)
T: 80cm x L: 160cm x H: 72cm (z. Z. gibts noch 8 Stühle - starke Gebrauchsspuhren da während Umbau durch Bauarbeiter benützt) 20.--/ stk
Preis ist / Stk.

intern NrÂ  2062 ; ID: 15457 ; HP 82704",Mixed,80,160,72,,,,,16.12.2022,125.0,,,1970-01-01,125.0,1970-01-01 00:00:00.000,0.0,1.0,150.0,,,useagain,82704,CH,de,20220203_113039_570x570.jpg,https://www.useagain.ch/de/essttisch-saaltisch-arbeitstisch-82704,J01,table,,,,"{'score': 3.476844358374365e-05, 'start': 47, 'end': 57, 'answer': ' LAMMHULTS'}","{'score': 0.036801524460315704, 'start': 193, 'end': 219, 'answer': ' 80cm x L: 160cm x H: 72cm'}","{'score': 0.012636804021894932, 'start': 316, 'end': 327, 'answer': ' 20.--/ stk'}"
3037,3037,*unau_Stand WC,,['Sonstiges'],,,Gebäudetechnik & Sanitär,Sanitär,WC-Anlagen,"Produkte-Nr. 2595

Inventar 16.12.22: inaktiv, Artikel unauffindbar/ cav",Ceramic,,,,,,,,16.12.2022,60.0,,,1970-01-01,60.0,1970-01-01 00:00:00.000,0.0,1.0,0.0,"Zürich, 8050",,useagain,82978,CH,de,2595_1_570x570.jpg,https://www.useagain.ch/de/unau-stand-wc-82978,,WC,,,,"{'score': 7.863218343118206e-06, 'start': 68, 'end': 72, 'answer': ' cav'}","{'score': 2.889210293233191e-07, 'start': 12, 'end': 17, 'answer': ' 2595'}","{'score': 0.49893561005592346, 'start': 12, 'end': 17, 'answer': ' 2595'}"
3038,3038,Kühl- & Gefrierschrank Electrolux,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Produkte-Nr. 2692

Gerätenummer: 515 000164
Typ: EKI22-L",Mixed,51,55,150,,,,,21.06.2022,180.0,,,1970-01-01,180.0,1970-01-01 00:00:00.002,0.0,1.0,144.0,"Zürich, 8050",,useagain,90076,CH,de,2692_1_570x570.jpg,https://www.useagain.ch/de/kuehl-gefrierschrank-electrolux-90076,H03.05,refrigerator,,,,"{'score': 1.5841529830140644e-06, 'start': 12, 'end': 17, 'answer': ' 2692'}","{'score': 1.1286305380053818e-05, 'start': 48, 'end': 56, 'answer': ' EKI22-L'}","{'score': 0.0002567140036262572, 'start': 12, 'end': 17, 'answer': ' 2692'}"
3039,3039,Ausziehschiene Geberit Duofix,"used, cleaned & tested","['E01.01', 'E01.02', 'E01.03', 'E02.01', 'E02.02', 'E02.03', 'E02.04', 'E02.05', 'F01.01', 'J03.01', 'J03.02', 'Sonstiges']",External wall cladding above ground,,Baustoffe & Werkzeuge,Baustoffe & Werkzeuge,Baustoffe,"Produkte-Nr. 2227

Artikelnummer: 111.878.00.1
Länge 3m",Mixed,,300,,,,,,11.08.2022,5.0,,,1970-01-01,5.0,2023-09-25 00:00:00.000,0.0,1.0,144.0,"Zürich, 8050",,useagain,81643,CH,de,2227_1_570x570.jpg,https://www.useagain.ch/de/ausziehschiene-geberit-duofix-81643,E02,,,,,"{'score': 0.0013635065406560898, 'start': 46, 'end': 55, 'answer': '\nLänge 3m'}","{'score': 0.5193316340446472, 'start': 46, 'end': 55, 'answer': '\nLänge 3m'}","{'score': 0.4397018253803253, 'start': 52, 'end': 55, 'answer': ' 3m'}"
3040,3040,Holzfenster,"used, cleaned & tested",['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Produkte-Nr. 2446

3-flügelig
ohne Fenstergriff
3-fach Verglasung",Mixed,177,6,95,,,,,11.08.2022,200.0,,,1970-01-01,200.0,2023-09-25 00:00:00.000,0.0,1.0,144.0,"Zürich, 8050",,useagain,82439,CH,de,2446_570x570.jpg,https://www.useagain.ch/de/holzfenster-82439,E03.01,window,,,,"{'score': 0.4696510434150696, 'start': 47, 'end': 65, 'answer': '\n3-fach Verglasung'}","{'score': 0.09241541475057602, 'start': 18, 'end': 47, 'answer': '\n3-flügelig\nohne Fenstergriff'}","{'score': 0.1298995465040207, 'start': 18, 'end': 47, 'answer': '\n3-flügelig\nohne Fenstergriff'}"
3041,3041,Badewanne Laufen,like new,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"Badewanne Mimo Laufen 140 x 80 cm.
Inkl. Montagematerial. Ohne Armaturen.
Die Wanne hat einen kleinen Kratzer oben an der Schürze. (siehe Foto)",Plastic,,,,,,white,A,,325.0,,,1970-01-01,325.0,1970-01-01 00:00:00.000,0.0,1.0,144.0,"Himmelried, 4204",,useagain,91534,CH,de,bad11_570x570.jpg,https://www.useagain.ch/de/badewanne-laufen-91534,J01.02,bathtub,,,,"{'score': 0.01993854157626629, 'start': 40, 'end': 57, 'answer': ' Montagematerial.'}","{'score': 0.8636963963508606, 'start': 21, 'end': 34, 'answer': ' 140 x 80 cm.'}","{'score': 0.36770468950271606, 'start': 21, 'end': 34, 'answer': ' 140 x 80 cm.'}"
3042,3042,"Kleidergarderobe aus Alu, weiss, fahrbar",used & cleaned,"['J01.01', 'J02.01']",Building furnishings,,Ausbau,Möbel & Einrichtungen,Einrichtungen,"gut erhaltene Kleidergarderobe aus Alu, weiss, fahrbar , je 32 grosse u kleine haken ; nicht zerlegbar, Masse : B: 155cm; H: 190cm; T: 56cm (Fuss)

intern: NR: 2391 ; ID 18747Â  HP : 91544; L II",Metal,56,155,190,,,white,,16.12.2022,175.0,,,1970-01-01,175.0,2023-09-25 00:00:00.000,0.0,1.0,144.0,,,useagain,91544,CH,de,20220131_110628_570x570.jpg,https://www.useagain.ch/de/kleidergarderobe-aus-alu-weiss-fahrbar-91544,J,wardrobe,,,,"{'score': 0.1191728413105011, 'start': 34, 'end': 39, 'answer': ' Alu,'}","{'score': 0.6138747334480286, 'start': 111, 'end': 139, 'answer': ' B: 155cm; H: 190cm; T: 56cm'}","{'score': 0.06781543791294098, 'start': 59, 'end': 62, 'answer': ' 32'}"
3043,3043,Dampfabzug Wesco,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,Produkte-Nr. 2560,Mixed,90,32,65,,,,,11.08.2022,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.002,0.0,1.0,144.0,"Zürich, 8050",,useagain,82788,CH,de,2560_570x570.jpg,https://www.useagain.ch/de/dampfabzug-wesco-82788,H03.05,cooker hood,,,,"{'score': 0.0008234054548665881, 'start': 12, 'end': 17, 'answer': ' 2560'}","{'score': 0.00019341583538334817, 'start': 12, 'end': 17, 'answer': ' 2560'}","{'score': 0.7695555686950684, 'start': 12, 'end': 17, 'answer': ' 2560'}"
3044,3044,Tiefkühler Fust Novamatic,mixed,['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Tiefkühlschrank
Hersteller: Fust
Modell: TFN19560-IB
Produktionsjahr: 2016
Energieklasse: A++
Nutzinhalt brutto: 221 L
Freistehend
Farbe: weiss
Türbandung rechts, wechselbar
Anschluss: 230V
Zustand: kleinere Beule oder Kratzer, oberste Kunststoff-Klappe fehlt, macht aber gar nix!",,,,,,,,,16.12.2022,200.0,,,1970-01-01,200.0,1970-01-01 00:00:00.000,0.0,1.0,37.0,"Brügg, 2555",,useagain,91543,CH,de,1_%28307%29_570x570.jpg,https://www.useagain.ch/de/tiefkuehler-fust-novamatic-91543,H03.05,refrigerator,,,,"{'score': 0.1459454447031021, 'start': 235, 'end': 253, 'answer': ' Kunststoff-Klappe'}","{'score': 0.2897501587867737, 'start': 112, 'end': 118, 'answer': ' 221 L'}","{'score': 0.8936642408370972, 'start': 112, 'end': 118, 'answer': ' 221 L'}"
3045,3045,Dampfabzug VZug,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,Produkte-Nr. 2370,Mixed,40,54,33,,,,,11.08.2022,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.002,0.0,1.0,144.0,"Zürich, 8050",,useagain,82185,CH,de,2370_1_570x570.jpg,https://www.useagain.ch/de/dampfabzug-vzug-82185,H03.05,cooker hood,,,,"{'score': 0.0015796381048858166, 'start': 12, 'end': 17, 'answer': ' 2370'}","{'score': 0.00030468287877738476, 'start': 12, 'end': 17, 'answer': ' 2370'}","{'score': 0.779136061668396, 'start': 12, 'end': 17, 'answer': ' 2370'}"
3046,3046,Glaskeramik-Kochfeld mit 4 Heiz-Zonen,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Hersteller: V-ZUG
Modell: Quicklight GK42H1 / 306
Erste Inbetriebnahme: 2001
Anzahl Kochzonen: 4
Anschluss: 400 V mit Kabel und Stecker dran Muss vom Fachmann installiert werden
Enthält Kratzspuren und Abnutzungsspuren
Bedienungsanleitung nur als pdf",Glass-ceramics,"51,3","58,2",4,,,black,,04.01.2023,40.0,,,1970-01-01,40.0,2023-09-25 00:00:00.000,0.0,1.0,107.0,"Brügg, 2555",,useagain,91577,CH,de,_dsc9799_570x570.jpg,https://www.useagain.ch/de/glaskeramik-kochfeld-mit-4-heiz-zonen-91577,H03.05,hob,,,,"{'score': 1.0635150829330087e-05, 'start': 11, 'end': 17, 'answer': ' V-ZUG'}","{'score': 0.0005440927925519645, 'start': 25, 'end': 49, 'answer': ' Quicklight GK42H1 / 306'}","{'score': 0.008401784114539623, 'start': 94, 'end': 96, 'answer': ' 4'}"
3047,3047,Backofen V-ZUG Combair,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaubackofen
Hersteller: V-Zug
Modell: Combair
Erste Inbetriebnahme: 2012
Farbe: schwarz
Montage: Einbaugerät / CH-Norm
Backofenfunktionen: Ober- und Unterhitze, Heissluft, Grill, etc
1x Gitterrost, 1x Backblech
Katalytische Selbstreinigung
Anschluss: 400 V / Muss durch einen Fachmann angeschlossen werden
Bedienungsanleitung nur als pdf",Mixed,58,55,76,,,black,,12.01.2023,250.0,,,1970-01-01,250.0,2023-09-25 00:00:00.000,0.0,1.0,107.0,"Brügg, 2555",,useagain,91617,CH,de,1_%28311%29_570x570.jpg,https://www.useagain.ch/de/backofen-v-zug-combair-91617,H03.05,oven,,,,"{'score': 0.2921372056007385, 'start': 82, 'end': 90, 'answer': ' schwarz'}","{'score': 0.07716336846351624, 'start': 185, 'end': 213, 'answer': '\n1x Gitterrost, 1x Backblech'}","{'score': 0.7530012130737305, 'start': 185, 'end': 213, 'answer': '\n1x Gitterrost, 1x Backblech'}"
3048,3048,Backofen V-ZUG Combair S,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaubackofen
Hersteller: V-Zug
Modell: Combair S 21009
1.Inbetriebnahme: 2017
Ausführung: Nero/schwarz
Montageart: Einbau/CH-Norm
Betriebsarten: Ober-/Unterhitze, Grill-Umluft, Heissluft, etc.
Geräteschublade mit 1x Gitterrost, 1x Backblech
Anschluss:400V, muss von einem Fachmann installiert werden
Bedienungsanleitung nur als pdf",Mixed,57,55,76,,,mixed,,12.01.2023,350.0,,,1970-01-01,350.0,1970-01-01 00:00:00.000,0.0,1.0,107.0,"Brügg, 2555",,useagain,91618,CH,de,1_%28312%29_570x570.jpg,https://www.useagain.ch/de/backofen-v-zug-combair-s-91618,H03.05,oven,,,,"{'score': 0.5744631886482239, 'start': 91, 'end': 104, 'answer': ' Nero/schwarz'}","{'score': 0.00011494378850329667, 'start': 194, 'end': 242, 'answer': '\nGeräteschublade mit 1x Gitterrost, 1x Backblech'}","{'score': 0.05138568952679634, 'start': 214, 'end': 242, 'answer': ' 1x Gitterrost, 1x Backblech'}"
3049,3049,Glaskeramik-Kochfeld mit 4 Heiz-Zonen,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Hersteller: V-ZUG
Modell: Quicklight GK42H1    /    306
Erste Inbetriebnahme: 2002
Anzahl Kochzonen: 4
Anschluss: 400 V mit Kabel und Stecker dran Muss vom Fachmann installiert werden
Enthält Kratzspuren
Bedienungsanleitung nur als pdf",Glass-ceramics,"51,2","58,3",5,,,black,,03.01.2023,50.0,,,1970-01-01,50.0,1970-01-01 00:00:00.002,0.0,1.0,107.0,"Brügg, 2555",,useagain,91574,CH,de,_dsc9795_570x570.jpg,https://www.useagain.ch/de/glaskeramik-kochfeld-mit-4-heiz-zonen-91574,H03.05,hob,,,,"{'score': 8.498320312355645e-06, 'start': 11, 'end': 17, 'answer': ' V-ZUG'}","{'score': 0.0006533839623443782, 'start': 25, 'end': 55, 'answer': ' Quicklight GK42H1    /    306'}","{'score': 0.003083505667746067, 'start': 100, 'end': 102, 'answer': ' 4'}"
3050,3050,Backofen V-ZUG Combair S,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaubackofen
Hersteller: V-Zug
Modell: Combair S
Erste Inbetriebnahme: 2009
Farbe: schwarz
Montage: Einbaugerät / CH-Norm
Backofenfunktionen: Ober- und Unterhitze, Heissluft, Grill, etc
1x Gitterrost, 2x Backblech
Anschluss: 400 V / Muss durch einen Fachmann angeschlossen werden
Bedienungsanleitung nur als pdf",Mixed,57,55,76,,,black,,13.01.2023,200.0,,,1970-01-01,200.0,2023-09-25 00:00:00.000,0.0,1.0,107.0,"Brügg, 2555",,useagain,91624,CH,de,1_%28313%29_570x570.jpg,https://www.useagain.ch/de/backofen-v-zug-combair-s-91624,H03.05,oven,,,,"{'score': 0.13262899219989777, 'start': 190, 'end': 202, 'answer': ' Gitterrost,'}","{'score': 0.08623796701431274, 'start': 187, 'end': 215, 'answer': '\n1x Gitterrost, 2x Backblech'}","{'score': 0.6364749670028687, 'start': 187, 'end': 215, 'answer': '\n1x Gitterrost, 2x Backblech'}"
3051,3051,Backofen Electrolux 55cm,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaubackofen
Hersteller: Electrolux
Modell: EBGL4SP
Produktionsjahr: 2011
Farbe / Ausführung: Spiegelglas
Bauform: Einbaugerät / CH-Norm
Backofenfunktionen: Ober- und Unterhitze, Heissluft, Grill, etc.
1x Gitterrost, 2x Backblech
Anschluss: 400V / Muss durch einen Fachmann angeschlossen werden.",Mixed,57,"54,8","75,7",,,,,14.01.2023,200.0,,,1970-01-01,200.0,1970-01-01 00:00:00.000,0.0,1.0,107.0,"Brügg, 2555",,useagain,91628,CH,de,1_%28315%29_570x570.jpg,https://www.useagain.ch/de/backofen-electrolux-55cm-91628,H03.05,oven,,,,"{'score': 0.672417938709259, 'start': 95, 'end': 107, 'answer': ' Spiegelglas'}","{'score': 0.1415083110332489, 'start': 203, 'end': 231, 'answer': '\n1x Gitterrost, 2x Backblech'}","{'score': 0.7425874471664429, 'start': 203, 'end': 231, 'answer': '\n1x Gitterrost, 2x Backblech'}"
3052,3052,Backofen,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaubackofen
Hersteller: Electrolux
Modell: EBGL6XCN
Produktionsjahr: 2012
Farbe: Chromstahl / Spiegelglas
Bauform: Einbau / EU-Norm
Funktionen: Ober- und Unterhitze, Heissluft, Grill, etc.
1 x Backblech, 1 x Gitterrost
Anschluss: 400V Muss durch einen Fachmann angeschlossen werden
Bedienungsanleitung nur als pdf.",Mixed,57,"55,4","75,2",,,gray,,03.01.2023,210.0,,,1970-01-01,210.0,1970-01-01 00:00:00.000,0.0,1.0,107.0,"Brügg, 2555",,useagain,91568,CH,de,_dsc9778_570x570.jpg,https://www.useagain.ch/de/backofen-91568,H03.05,oven,,,,"{'score': 0.7720509767532349, 'start': 83, 'end': 108, 'answer': ' Chromstahl / Spiegelglas'}","{'score': 0.17190095782279968, 'start': 191, 'end': 221, 'answer': '\n1 x Backblech, 1 x Gitterrost'}","{'score': 0.8805438876152039, 'start': 191, 'end': 221, 'answer': '\n1 x Backblech, 1 x Gitterrost'}"
3053,3053,Backofen V-Zug Combair S,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaubackofen
Hersteller: V-Zug
Modell: Combair S
Erste Inbetriebnahme: 2010
Ausführung: Nero/schwarz
Montageart: Einbau / CH-Norm
Betriebsarten: Ober-/Unterhitze, Grill-Umluft, Heissluft, etc
Geräteschublade mit 1x Gitterrost, 2x Backblech
Anschluss: 400V, muss von einem Fachmann installiert werden
Bedienungsanleitung nur als pdf",Mixed,57,55,76,,,black,,17.12.2022,250.0,,,1970-01-01,250.0,2023-09-25 00:00:00.000,0.0,1.0,107.0,"Brügg, 2555",,useagain,91545,CH,de,1_%28308%29_570x570.jpg,https://www.useagain.ch/de/backofen-v-zug-combair-s-91545,H03.05,oven,,,,"{'score': 0.6580249667167664, 'start': 89, 'end': 102, 'answer': ' Nero/schwarz'}","{'score': 0.0019537024199962616, 'start': 193, 'end': 241, 'answer': '\nGeräteschublade mit 1x Gitterrost, 2x Backblech'}","{'score': 0.027404505759477615, 'start': 228, 'end': 241, 'answer': ' 2x Backblech'}"
3054,3054,Kühlschrank,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaukühlschrank
Hersteller: Liebherr
Modell: KEP 2474
Jahrgang: 2004
Bauform: Einbau/CH Norm
Nutzinhalt: 231l
Farbe: Schwarz und Weiss
Türanschlag: links, wechselbar
1 Gefrierfachschubladen
Anschluss: 230V
Bedienungsanleitung nur als Pdf",Mixed,"57,5","54,5",127,,,mixed,,10.11.2022,60.0,,,1970-01-01,60.0,1970-01-01 00:00:00.000,0.0,1.0,113.0,"Brügg, 2555",,useagain,91302,CH,de,_dsc9460_570x570.jpg,https://www.useagain.ch/de/kuehlschrank-91302,H03.05,refrigerator,,,,"{'score': 0.3383718430995941, 'start': 118, 'end': 136, 'answer': ' Schwarz und Weiss'}","{'score': 0.47874918580055237, 'start': 106, 'end': 111, 'answer': ' 231l'}","{'score': 0.972512423992157, 'start': 106, 'end': 111, 'answer': ' 231l'}"
3056,3056,Dunstabzugshaube Electrolux Swissline SL,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Baujahr: 2004
Hersteller: Electrolux
Garantie: 6 Monate Garantie.
Masse: H: 43cm B: 60cm T: 32.5 cm
Mängel: Keine Mängel
Montage: Wandmontage
Spannung: 230 V
Zustand: gebraucht/verwendet

Artikel-Nr.: 112510",Mixed,"32,5",43,60,,,mixed,,19.01.2023,45.0,,,1970-01-01,45.0,2023-09-25 00:00:00.000,0.0,1.0,107.0,"Münchenstein, 4142",,useagain,91642,CH,de,112510_570x570.jpg,https://www.useagain.ch/de/dunstabzugshaube-electrolux-swissline-sl-91642,H03.05,cooker hood,,,,"{'score': 6.030701911186043e-07, 'start': 166, 'end': 200, 'answer': ' gebraucht/verwendet\n\nArtikel-Nr.:'}","{'score': 0.6335847973823547, 'start': 72, 'end': 99, 'answer': ' H: 43cm B: 60cm T: 32.5 cm'}","{'score': 0.003079215297475457, 'start': 72, 'end': 99, 'answer': ' H: 43cm B: 60cm T: 32.5 cm'}"
3057,3057,Kühlschrank,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaukühlschrank
Hersteller: Electrolux
Modell: IK 243.1 RE
Produktionsjahr: 2006
Bauform: Einbaugerät / CH-Norm
Tür: vollintegrierbar, mit grauer Dekorfront (Möbeltür), wechselbar
Bandung rechts
Nutzinhalt brutto: 250 Liter
Anschluss: 230V
Bedienungsanleitung nur als pdf",Mixed,"57,5","54,8","126,8",,,,,21.01.2023,100.0,,,1970-01-01,100.0,1970-01-01 00:00:00.000,0.0,1.0,62.0,"Brügg, 2555",,useagain,91688,CH,de,1_%28324%29_570x570.jpg,https://www.useagain.ch/de/kuehlschrank-91688,H03.05,refrigerator,,,,"{'score': 4.173108663962921e-06, 'start': 140, 'end': 158, 'answer': ' grauer Dekorfront'}","{'score': 0.13733722269535065, 'start': 215, 'end': 225, 'answer': ' 250 Liter'}","{'score': 0.9418408870697021, 'start': 215, 'end': 225, 'answer': ' 250 Liter'}"
3058,3058,Backofen V-ZUG Combair S,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaubackofen
Hersteller: V-Zug
Modell: Combair S 21009
1.Inbetriebnahme: 2017
Ausführung: Nero/schwarz
Montageart: Einbau/CH-Norm
Betriebsarten: Ober-/Unterhitze, Grill-Umluft, Heissluft, etc.
Geräteschublade mit 1x Gitterrost, 1x Backblech
Anschluss:400V, muss von einem Fachmann installiert werden
Bedienungsanleitung nur als pdf",Mixed,57,55,76,,45,black,,19.01.2023,350.0,,,1970-01-01,350.0,2023-09-25 00:00:00.000,0.0,1.0,113.0,"Brügg, 2555",,useagain,91644,CH,de,1_%28319%29_570x570.jpg,https://www.useagain.ch/de/backofen-v-zug-combair-s-91644,H03.05,oven,,,,"{'score': 0.5744631886482239, 'start': 91, 'end': 104, 'answer': ' Nero/schwarz'}","{'score': 0.00011494378850329667, 'start': 194, 'end': 242, 'answer': '\nGeräteschublade mit 1x Gitterrost, 1x Backblech'}","{'score': 0.05138568952679634, 'start': 214, 'end': 242, 'answer': ' 1x Gitterrost, 1x Backblech'}"
